index,m12,m23,m34,m13,m24,m14,m12_err,m23_err,m34_err,m13_err,m24_err,m14_err,corr12,corr23,corr34,corr13,corr24,corr14,corr12_err,corr23_err,corr34_err,corr13_err,corr24_err,corr14_err
3606,0.10611090374697843,0.04803092244793649,0.4936512862021774,0.09193907067063467,0.2265804514695847,0.13993848348168736,,,,,,,9.424102186373807,20.819920772580584,2.025721451458844,10.876768632809336,4.413443408352623,7.1459971204480155,,,,,,
3607,0.12004591838735658,0.0755414185978639,0.1401056066620146,0.10787094777241217,0.0551350168585802,0.08413138167353333,,,,,,,8.330145776162611,13.23777099452402,7.137473109212265,9.270336644393037,18.137293810301582,11.886171130297594,,,,,,
3608,0.08955280419989473,0.23837091771249588,0.2988594338094262,0.11703623091295287,0.19185042533576396,0.11775516121969784,,,,,,,11.166596165630462,4.1951426356721955,3.3460546560416438,8.544362649065162,5.212393969155221,8.49219677203178,,,,,,
3609,0.08574323864318036,0.14707908919580875,0.05708239024537187,0.09783496517313477,0.086661015970898,0.08559057233291678,,,,,,,11.662727182040442,6.799063044704362,17.51853760330364,10.221294587577544,11.539213899082538,11.683529771367306,,,,,,
3610,0.12093800192404591,0.1630748236387829,0.25307407839370194,0.12904836502058284,0.17667353149905857,0.13392668727177776,,,,,,,8.268699532741094,6.132154416521333,3.951412196567684,7.749032696698659,5.660157418686843,7.466771711979238,,,,,,
3611,0.10069691298976895,0.19044895851488253,0.10123899181159457,0.11834772955070863,0.10880495875975602,0.10224404408871826,,,,,,,9.930791027343632,5.250750688257797,9.87761713254708,8.449676253159792,9.190757584937137,9.780520801116682,,,,,,
3612,0.10621905153978486,0.217233237985561,0.03397726397440264,0.1313989984983342,0.16945397785064348,0.1229876266597212,,,,,,,9.414506959944424,4.603347117932605,29.431445708911912,7.610408080946503,5.90130732063073,8.130899238886629,,,,,,
3613,0.11404271277419312,0.15874597054616604,0.33763668889781295,0.11734752345285299,0.20517529365940618,0.13847211530700415,,,,,,,8.768644446226215,6.2993724915315745,2.9617634365045378,8.521696671355595,4.873881168460827,7.221670570879322,,,,,,
3614,0.09596789047649001,0.07769072499151089,0.3606565167465789,0.09004855418259781,0.18443874306210112,0.12005475228440737,,,,,,,10.420151938683883,12.871549340146691,2.7727212834550445,11.105119999730693,5.421854342519005,8.329532825414686,,,,,,
3615,0.12637549284036195,0.023308900682690783,0.38189792687948787,0.1014875303590173,0.1608234737448502,0.13078324798348798,,,,,,,7.912926608826002,42.90206619407844,2.618500729163584,9.853427277838462,6.217997763103419,7.646239219615152,,,,,,
